Age,StudyTimeWeekly,Absences,GPA,TotalActivities
17,4.185755230602397,0,3.343050864114286,2
17,0.0743932163611837,28,0.0264686610642805,0
18,4.830124537121225,17,1.636403110402885,1
15,10.194463432071304,14,1.7097013783889978,0
15,7.599199045195051,22,1.4851118281074416,2
16,8.969704560052676,9,2.9994091469264443,2
18,19.61296439128099,2,3.515415829646008,1
15,7.005447413386552,4,2.91813912755296,0
18,9.043658787202158,23,1.3622335993641654,2
15,2.6703110270563912,28,0.205067960146301,0
17,0.9591546487397528,12,2.2332394663089845,2
15,15.508190291849893,7,3.159302938456266,1
18,11.413663501439572,21,1.994611703201556,1
17,15.2140961208779,20,0.9990885438974272,1
17,2.9972559777310326,28,0.5219557256642748,2
17,11.43657542365382,1,3.463687549123432,1
18,5.072849486827511,8,1.9879647265294176,1
16,4.561236338000398,16,1.6819048043902567,2
16,0.2305202810597051,26,0.1126350589951871,0
16,2.606814471381438,17,1.9079839135479155,2
18,6.185362229993907,12,1.1979333311054492,0
17,2.337575211818781,0,3.2152726848869184,0
16,19.71716880821875,11,2.190269258704484,0
18,6.172652970479014,19,1.1509661314441684,1
16,2.6064789340465637,19,0.6901513450987352,1
15,3.981646256559155,20,1.5199552920755757,1
16,11.75406456682953,4,3.168988610106379,0
16,1.2808704772957702,7,1.8081645587687407,1
17,17.248682602823138,26,1.1158787303056936,1
18,19.229993584742942,14,2.0033079798237297,0
17,4.934948413347618,26,0.8897149150878433,0
17,9.001905371817188,2,3.984673602658726,2
17,0.4426890205899414,5,2.3254340649162404,1
17,12.81420449454443,27,0.6133163315649763,2
17,8.278521161051778,12,2.71222974268319,3
16,5.401169322031114,11,2.096616211446693,1
17,4.1367422123321695,18,1.183063850341623,1
17,13.080461553175208,28,0.5601746057023475,1
18,8.32434062064629,17,1.1674254127713368,0
15,3.5931857805982403,23,0.9231815615047178,2
16,13.78218162973648,0,3.84128624851289,1
16,11.301445660733872,24,1.212880751488374,2
16,17.173441098589922,26,0.9621492198905311,1
17,2.349517977529858,6,2.5020091336326127,1
17,15.713332038889122,11,2.4562237944460525,1
17,13.47033573634518,9,2.646556960552807,1
18,2.3002187365619564,28,0.3817684951501578,0
15,13.896414597434417,11,2.396139095071558,2
17,8.830945777596607,10,2.595648862597705,2
15,18.899695711116863,3,4.0,2
18,2.8322270123579862,18,1.4195226349555488,1
16,12.85666781631476,5,3.432684708354722,2
17,7.6396009092589185,24,0.1293067518875465,1
15,19.136293411817554,8,2.9289482377250686,0
15,6.59949790580553,19,0.9471334632498166,0
17,19.243718189836,9,2.9995441039151167,1
16,18.02971702201498,4,3.055386295398076,1
16,5.407664706213127,26,0.0,0
16,16.070835536528556,12,2.745858798383193,2
18,19.91208403607012,8,3.214628425697648,3
15,5.053260043425647,1,3.4154133242434344,1
15,8.735543386466393,17,1.4693892718306072,2
15,10.403614731335193,20,1.5521129376507927,0
18,5.898622716077286,0,3.548459826086951,0
15,0.3052967929205952,23,0.192625111740147,1
18,4.402584883950533,20,1.3489974202990602,0
16,5.638737686835169,11,2.1431050688591977,1
17,8.871994026363744,9,2.4713865329338423,2
15,3.4220495682680374,1,3.205425334412305,1
15,17.465087133833453,27,0.4541144380742554,1
16,14.098222654626722,8,2.809833207494068,1
17,1.7040095511932396,1,2.997505608420635,0
18,13.001849022798629,22,1.1761890337144745,3
17,13.073129528112409,23,1.6689245457866109,3
16,19.124423472872557,29,1.6230040750090506,2
16,0.0604174271232249,21,0.5177931283748711,1
17,4.958648996116144,13,1.9461006983336528,1
18,18.55582958750631,10,2.815003047977988,1
18,18.64267830796566,22,1.24818256681425,1
15,14.411728387412747,10,2.759014343384976,1
18,15.3152664209508,16,1.9212942080249984,1
17,1.8296591585929425,3,2.732290675858265,0
16,10.277516695564673,12,2.2286086189122747,0
15,4.631659825779988,6,2.611688472593835,1
15,3.624360872272345,15,2.197776727185656,1
16,16.20606598246665,0,3.3355067927178226,1
18,2.7007627336109485,12,1.7215979626358573,0
16,9.373032739927703,0,3.2879731984208025,3
18,18.77156479172066,10,2.561964556788972,0
16,3.716641111306851,5,2.3585718660404216,0
17,19.55986847476469,19,1.497673654260138,0
18,19.88575971522118,2,3.5172371287357262,1
17,11.112343093648056,11,2.404089819888117,0
15,3.4028548035431583,4,2.5172289818586204,4
16,6.322097758817913,8,2.4352442824022056,0
15,8.489856653530703,25,1.283227506286419,1
15,6.186484487164458,25,1.099434304470497,1
15,5.612711597530316,11,2.1911967950430395,1
15,19.44459418432715,29,1.584478764070205,2
16,3.067296548314913,29,0.4757308333876264,1
15,14.666558174337244,27,1.2072685461345751,1
16,0.0082057887834974,26,0.264924162952827,1
16,11.923653388047535,9,2.706659620286692,1
17,18.31886007908105,18,1.5304278892477712,1
18,5.75868188186438,4,3.1274525275923986,3
18,3.710519505154384,25,1.003614145687202,1
16,13.03359589756854,4,3.3692186048208828,1
17,14.252028145967865,8,2.79138610847234,0
16,13.760610379039626,26,0.6735259456903064,1
16,6.386337600427481,27,0.3375541414467983,0
16,5.044048043186617,25,0.886889415770466,1
17,19.11837599924088,26,1.5066627733506968,2
18,18.46599016539859,19,1.7051993889190245,2
17,9.146332197856406,16,1.972791413902718,2
15,16.923877323087467,9,2.626082828753646,1
17,9.04646955268592,20,1.671968652950504,0
17,8.487780361450207,0,3.0937609252908795,0
17,3.135258951985893,21,1.6433737595842497,2
17,8.528121129839457,27,0.3392066993150443,2
18,10.74833877199614,15,1.9263590676627524,2
15,0.4500865485737293,25,0.4499062079461153,1
18,8.882260103508129,25,0.7095708392685087,0
18,15.627124367904006,14,1.748279682449194,2
17,13.600921127485396,22,0.9721682581321198,1
16,12.7031397772787,16,1.934935784062694,1
16,18.19110856874405,25,0.6903478839140333,1
18,0.3606401965046002,19,0.7303661593128756,0
18,11.140951723844683,24,0.6822651648416035,1
17,15.746976968194142,12,3.0234824828446896,2
18,10.826707654025345,0,3.729652301008408,2
17,6.477911051607583,24,0.8419632253726905,0
16,2.725011301839557,7,2.584174278596964,0
16,17.751261436323826,4,3.3721260428259656,1
15,9.41524784775206,5,3.060805402033993,0
16,17.562303939714027,22,1.1680520002406818,0
18,11.717042448663369,19,1.3492561219436314,0
16,13.483842332300016,29,1.1179648263826585,1
17,16.085223087569002,13,2.578667734306398,2
16,13.183110892002688,21,1.6255519548363606,1
15,7.961096813578754,22,0.9340163958011902,1
16,10.27266767857302,10,2.702638340113748,2
17,16.060910493517596,5,2.964009263152522,1
17,7.473005927459684,10,2.267458131705519,1
18,7.762429135369942,12,1.7536230683511045,1
16,1.913802321160023,11,2.0232340815930123,1
17,18.291688704434957,21,1.6780125322160857,0
15,1.8207262989088344,1,3.659836405312248,2
18,12.964183548971118,20,1.3627443691586447,2
15,8.263889576055954,2,2.8138057680897126,1
16,8.112387805108847,22,1.3027119835441363,1
16,13.59103673145368,3,3.3839114785072537,2
16,1.3418746525975744,16,1.3787513079619265,1
18,11.874115659028693,27,0.731486867136845,1
17,15.440635719447096,27,0.4005694786322673,1
18,16.564255157731886,21,1.7290731666537256,2
15,3.410607787875506,5,2.615653764886057,0
18,17.948381001563472,6,2.9869427371126283,2
15,13.122921836948844,14,2.1269889706667486,0
18,17.637096016413658,10,2.7081110403183013,2
17,9.705614342203964,23,0.8157773688726507,0
15,10.84066690194404,2,2.5244238950940066,1
16,18.38076554057342,29,0.9082386041357368,0
16,17.998190867093435,5,3.0556902074734404,1
18,8.96321746738004,25,0.8379468984553826,1
16,5.488252632713635,1,2.833576110778921,0
15,7.863408691285283,28,0.7852135676838187,1
16,7.755286570594995,13,1.8856147854844247,1
17,5.73733749965588,8,2.7012305082850903,2
17,5.371592086659332,17,1.5219159011875882,1
18,17.22125872959439,18,1.879725986688092,1
15,1.3972384136932336,11,2.0373480173849385,2
17,13.552223641991883,12,2.520673675043246,1
17,3.456401029129046,25,0.1361659080098038,0
15,6.890117867881265,11,1.9746552454467765,1
16,1.2308606826967372,11,2.194980371913127,2
16,5.399472737109241,17,1.7179959243485303,1
18,15.36842142234484,8,2.510328721169093,1
16,17.700306490945174,16,2.4349505569398877,2
15,4.430543038047341,20,1.3550534623962087,2
17,9.270956785178438,15,1.5452551045196994,3
16,9.406480958744128,16,1.6190305128354965,2
18,17.471506115194686,20,2.020741651591236,0
16,15.255981057516108,23,0.983576997394541,1
15,10.261544367360996,7,2.0624682672770884,2
18,13.414944009435468,10,2.644194209070477,1
16,16.947101078187337,23,1.3478638291935137,2
18,0.1907790805108988,1,3.055253981943473,2
15,8.057800621000972,7,2.513692714891721,1
17,18.144863345541573,11,2.3403719144352,0
15,14.806260616879028,20,1.5820932661745084,0
15,10.856827486681492,0,3.5655241629362697,2
15,10.592890540702667,22,1.6014725497408242,2
15,6.955401952088756,12,2.637266428600202,2
17,10.41041067283029,21,0.9052099482554694,1
17,13.107663989269064,20,1.5767564705892163,0
18,8.36726076857586,16,1.785051807919565,2
16,14.28306292784348,13,1.8800650933404628,0
17,17.224644545207717,13,2.5552231050706653,2
17,3.093696963697224,15,1.574306088258861,0
16,9.030940456348487,16,1.8138466222839496,1
17,8.160401825701623,5,2.5844682625115074,0
15,13.74929608099456,25,0.5297986094952745,2
15,4.997349305158587,27,0.7146512864203396,1
16,12.805018299045525,6,2.737474165505196,1
18,17.54978483462976,25,1.2705295622953123,1
18,8.362631995872453,25,0.7508880429586313,0
16,18.2203139995844,0,3.75263935309428,0
16,19.86327477866957,24,1.1622578007219209,2
15,2.121840998959041,14,1.8714659014427095,1
18,4.661063759697173,19,1.074937388775604,0
17,19.007595029641863,20,1.3127724135140753,1
15,19.166553729627736,17,1.7028816752194542,1
16,1.95414550773517,29,0.5403751565523403,0
18,0.2999700075427336,27,0.3418223884177119,0
17,3.222000465128445,25,0.2697208620534843,1
17,19.92025566764497,12,2.504167767054588,0
15,3.5999923322137373,23,0.5303581886716461,1
18,10.050952134440465,29,0.820105530138668,2
18,16.96835452861022,1,3.408489770633043,1
16,0.4080322137641268,18,1.3503298063610123,1
18,12.08977964516919,14,2.029736582447598,2
18,5.540508977392486,11,1.7745311027993365,1
15,17.246698328794633,14,1.9919099489857044,1
18,5.669222985281584,24,0.7540357233429884,1
17,13.735114405638178,17,1.4913821292254057,0
15,13.48439264894794,13,2.1573918332612245,2
15,4.429870977192801,5,3.107348400568035,3
16,0.6959839973670023,11,1.9995718607021808,2
18,8.184991475707946,19,1.363340948163794,1
16,5.783863039317394,22,1.3068680389383789,1
17,16.179554992274173,29,0.5885556231650223,0
15,16.007283769106905,29,0.6819561389075344,2
15,9.14047904385251,5,2.81858182437894,0
15,12.13024450646438,25,0.7446928333756786,1
17,12.085190319738505,29,0.7251929462817994,2
17,16.543162968552465,8,2.9268204402631444,1
16,8.50004828246395,29,0.5522575734248654,2
16,5.5089335958101815,24,1.298729106820987,2
16,5.30069836281095,25,1.1867378284984922,3
18,10.723845585644083,3,3.3327885878934707,2
15,8.98296405464425,16,1.4890670205298442,0
15,8.802415419698724,1,3.30737811355316,2
16,1.8227467817941445,15,1.6109406825598966,0
15,14.372074813803913,23,2.057378500596372,2
16,4.274733759638214,13,1.673711404485327,0
18,3.9390726041744273,25,0.4906300621749082,1
18,8.255166405547868,7,2.2316569717750228,1
17,4.555566832356028,13,2.259451153743707,2
18,11.677165346160308,1,3.454462459935305,0
16,7.42926678668943,15,2.158610170146598,1
18,8.978234451855801,3,2.747908442514612,1
17,10.743386432080577,0,3.323902960329112,2
15,4.070710449636097,22,0.9097635331410971,0
16,3.115032457310596,19,1.1678958000789352,1
15,17.608438057472096,26,1.2204179764419896,0
17,8.674474056628421,13,2.3345256438757365,1
17,8.241872192650783,7,2.8447322620424904,0
17,0.7122430054568296,24,0.9722477384320642,1
15,9.959526051747863,27,0.8563970426697209,1
15,11.083394432220002,24,0.9526750330525334,0
15,11.17681741909333,2,3.235302580709104,1
15,14.140623386457689,4,2.533432395797906,0
17,3.549636699820236,5,2.772388536783242,0
17,5.044462684612377,21,0.9467679046532856,0
16,16.214609304608253,25,1.3154643711031746,1
16,18.94341233686788,7,3.31820802902305,2
15,2.7186549473464128,5,2.3311089198970865,1
18,9.952991090104364,5,2.905973097807374,1
18,4.2835250547917365,3,3.344575197988929,2
17,1.2014633670996488,6,2.1681789248414423,0
17,6.510066762522708,29,0.211194222791904,1
17,2.873752503684255,29,0.0,0
16,14.198661468684923,23,0.8939860125136853,0
16,10.674508273428888,18,1.8307932453900515,2
17,2.8766894198062176,6,2.465117413971901,0
17,0.1848317681102873,2,2.6505223435766907,1
17,16.163140980484254,7,3.161961511352394,0
18,3.5238881232849506,0,2.905702974207415,1
16,12.12433284441532,0,3.7326847011603697,2
18,6.738438261534911,13,2.109686328016939,1
18,11.709718766300712,5,2.546634577748015,0
17,6.31307253964648,9,2.1156039687255843,1
17,1.7387912138450834,24,0.4837893904323065,1
15,4.459000171155072,27,0.0,0
15,3.761171329581512,13,1.811155480929165,0
18,8.560387048792876,3,2.6741625507699083,1
16,13.165675668523146,5,3.102745561433283,1
17,5.276121498927151,15,2.432896398351312,1
17,0.241398706012359,27,0.591872335776283,3
18,10.378747285295136,20,1.4197989848171118,3
15,12.11518978717944,27,1.3649825214589588,2
16,19.257409880036192,0,3.524855822624972,0
15,11.789416061864936,5,3.0562181766199736,2
15,9.423451187562836,8,2.5706824923097638,2
15,11.468032517954075,14,2.134832886078039,1
15,18.55801259724054,11,2.3019321078440558,2
17,16.567562912032926,2,3.354368116289429,1
17,6.45957466727616,10,2.252575524405779,1
15,4.745087273142746,14,2.059778342061027,0
16,5.252672247321472,2,2.705024407226965,0
18,10.08842079430426,13,1.8208437343058652,0
16,14.880989024571557,1,3.2609504905530398,1
16,10.06438414365924,28,0.741527556169066,1
16,1.3559279165622518,3,2.943750197817776,2
15,14.471614008799618,25,0.4474828563605549,0
17,16.119402573419077,18,1.844059263528674,0
16,5.789957302394393,11,1.899197563198893,1
15,13.282514785667008,1,3.3788457271666,0
16,8.531838021087868,16,1.666640097790168,1
16,17.782387114548857,2,3.309453585183811,0
15,16.904511163214796,9,2.7618237513851387,2
17,10.508639966192844,15,2.042537978504808,1
17,13.83011091627189,21,1.4874769372990635,1
18,17.66699402044208,8,2.8739722821184617,2
15,9.91434020156551,10,2.0159494650624468,0
18,6.265014809776439,20,1.07029676373108,1
18,15.073322758191626,14,2.605399264020907,1
18,4.401325095693835,2,3.3633891187265865,2
17,7.770622960120841,15,2.12509059499954,1
15,17.314544742135872,29,1.0506689803906937,1
18,14.4884468053863,20,1.580050523836055,1
15,8.076220104949986,20,1.3970629516250068,1
15,4.294890048167148,20,1.1657871621526066,1
17,7.119367816644731,27,0.9620724862919864,1
18,5.68208298454866,11,2.310235179366311,1
18,3.5217857588770785,22,0.9357793408847956,0
15,14.866658271313131,4,2.9380028297730134,1
16,5.041397737003431,6,2.7671513375162338,2
17,9.083349403355276,8,3.026983310961493,2
17,7.717188936722181,20,1.5364194793970165,2
17,19.641547572712614,17,2.495379496847872,3
17,7.82184488296441,20,1.6155716602528696,0
18,1.599649655935096,7,2.2103713279948844,1
18,1.7965150514416806,11,1.7980154436118352,1
16,11.815074427061296,19,1.5662885180613493,2
17,11.987271034765312,1,2.921386757069629,0
17,8.3751798096531,9,2.519724822511747,0
15,8.636873846240594,18,1.4892073187626624,1
18,1.0786516568174245,8,1.6636371244012207,0
17,10.330930207785244,24,0.7737842057946157,0
16,10.094789507607034,23,0.8916240459711724,1
16,2.9909863711388907,7,2.215087048853621,0
18,2.076787722218552,23,0.6515150205017294,0
16,2.47144981198981,23,0.9740174167472984,0
16,2.0205649298251704,23,0.3413935419913523,1
18,12.194163910735195,0,2.773483878750202,0
17,3.929653048058373,5,2.4978773036357613,0
17,5.0286030437492695,11,2.0764437464311585,2
16,3.4714428830287947,24,0.7734276360335333,1
16,19.15670608897006,23,0.9881530769380218,1
17,17.09234926303671,18,1.3775728397779787,1
18,4.609896747030417,26,0.4765977404918081,1
16,6.55132587844252,16,1.8362421367971535,2
15,4.197856846099944,1,2.9240321151586275,0
18,9.837519189216476,10,2.2887682028383933,1
16,0.3922106494850719,17,0.8221078891229036,0
16,13.427360177935912,22,1.46754910281344,2
15,10.463162996352832,27,0.654489820899693,1
15,17.972778566022065,21,1.8262650784023136,1
17,3.287853686568283,10,2.167614891739184,2
18,16.082184921222634,17,1.8125810860736853,1
18,15.839220289334314,7,3.0101355275332478,1
17,2.5436237843377385,14,2.1366532091173225,1
18,7.971184482882552,8,2.2968145205845465,1
18,3.403052822890338,14,1.4996666752012844,0
18,5.0944100091509785,6,2.527606693940515,0
18,5.264923496610887,19,1.378777261955536,1
18,11.124727880515454,12,2.4619770683944515,1
15,8.22821863520931,12,2.142708088226998,1
18,18.954656080126107,0,3.4785197150728098,2
15,2.527402838940102,19,1.1359698905964322,0
18,19.47384269700397,3,3.315632432715557,0
17,4.612772804285279,23,0.9452990404344148,1
16,15.457478727637062,3,3.360097709606442,2
15,6.779398523456428,3,3.58344760514376,0
18,2.861627908346278,12,2.268905391743987,2
17,17.1577837049248,1,3.3946498667267635,2
16,6.177217984729264,27,0.4239919484053893,1
15,13.177108084536844,25,0.8359897662567951,0
16,11.328873701732531,22,1.2860837347449834,1
17,9.435126187817486,14,2.131780853915055,1
15,9.91638945297078,3,3.308664019789773,1
16,14.644758281845752,26,0.9587762981739752,1
18,1.7554582824688114,5,2.539771016481107,1
15,13.363613239158102,2,3.012897486759207,1
16,17.916242027971574,6,3.167455277075199,2
17,1.155763940397283,5,1.9045159017519453,1
17,2.813066784673335,2,3.033291953501386,0
15,14.332638734040628,3,3.4577117259752934,2
16,8.745632964892351,9,2.4503354431504625,0
15,8.070972416273767,29,1.164702428020536,2
15,2.739332690884717,20,0.8270829163865822,0
16,10.135400814355762,8,2.3983144793001743,1
16,2.530906223927545,29,0.0,0
18,9.532409126210808,5,2.7577979305655766,0
16,15.272305979233137,28,0.3478369759058787,0
17,5.16528715774327,19,1.676727436835331,0
15,9.615723363594546,26,0.5742779997538898,1
15,19.840319387936717,10,3.103994380105366,3
17,13.733008467080746,6,2.8020738343659453,2
16,16.827135426103972,17,2.1275892967469687,1
17,8.296952131210915,3,2.688349836315715,1
17,15.357218462517109,4,2.7837652099236254,0
18,0.8101834588264367,3,3.133768038538137,2
17,2.4582236508449,3,2.618699894953416,1
15,4.061411858401243,26,0.7716774917459892,0
17,8.03903849230439,12,2.2748420474669957,2
15,16.914897566515265,15,1.53961940600191,1
15,6.92532101575861,24,1.128068364082897,2
15,13.092423870309258,13,1.5956273665141478,0
16,14.186285896069668,10,3.138498873000767,3
18,11.723647081766828,28,0.7988865726422566,2
15,7.144839363402724,1,2.9728834414945147,0
15,11.541066834270886,21,1.556218796080208,3
16,6.845311855794924,13,1.8526717410372364,1
15,1.6774747710402416,23,0.9749683449255788,1
17,19.85607956372029,23,1.391431871322012,1
17,2.543649072650218,26,0.2364972221748906,1
18,1.446967676721147,6,2.629933233823926,2
15,17.57061498414312,25,0.5296032590122841,1
16,6.036693217857902,10,2.3191191467631675,2
17,13.005939481470152,3,2.759021764954944,1
16,6.580114593244657,6,2.09606565162715,0
16,7.829085415889423,28,0.745518983001618,1
17,5.24225944033593,15,1.7946671055341392,1
16,6.860880115860204,25,0.7012637128402552,1
17,8.214008011730861,5,2.45790140704778,0
16,14.408321381846855,26,0.4291372796949342,0
17,10.230723884695836,5,3.0168978681026624,1
15,18.87130434313954,1,3.618272712167226,0
18,0.8376078767755102,23,0.4258137609932144,1
17,10.061366452640565,7,2.735960967147571,1
17,11.684495776634362,29,0.2234305089365645,2
18,18.40393972148548,26,1.0117467565808471,1
17,0.9831704724285516,6,2.573440474302304,0
17,11.46999169870432,26,0.2001455273690356,1
16,17.07259857055914,24,0.8026478062416247,0
18,4.838554562384731,23,0.539645751276114,1
15,17.52584697047875,13,2.481595433779514,1
17,0.3808681854858364,8,1.6338115616970532,1
18,14.649092582674594,14,2.401469995162927,0
16,18.66226442337306,24,1.2658914451513914,2
15,13.143953232801245,21,1.2662863438742906,1
18,8.78058487960896,17,1.6224646303185568,1
15,0.8976203294543605,11,1.8582963066751943,0
15,18.40227626645257,22,0.6404398092314469,1
15,9.405924453831496,18,1.3978971899557189,1
17,0.5799348867189602,12,1.4291805817178274,0
17,13.796421426575238,6,2.9346921024221517,2
16,9.636745071525164,24,0.632826221112053,0
16,2.4869063488482146,9,2.5653473181422046,3
18,4.285436186205192,29,0.3979893966925436,1
16,1.2898136091169254,9,2.0645643026074056,0
15,11.485870794171472,1,3.121119482369849,1
15,12.440589585040184,13,1.920609662813219,1
17,10.114845967108888,12,2.3299096451911727,2
15,16.3420426600523,21,1.2720101075733885,1
18,17.220176426160272,28,1.06642462275961,0
15,12.312487933662531,5,2.905384065736881,1
15,0.2551295941486109,8,2.567031802833057,3
18,13.904593114954713,12,1.6943843846574218,1
16,8.359984338407031,8,2.801388938876275,2
16,11.31114966452774,12,1.813628891214413,1
18,12.981612040377687,4,3.3432781941994127,1
17,7.004732286541535,13,2.184691612286099,2
15,18.341970103435884,4,3.4922119973943024,1
18,2.679497334995624,8,1.8136795536240535,1
15,13.430236145620748,7,2.7725493723030685,2
17,0.0871915991316085,6,2.4400060965135784,1
15,18.493022108103617,7,2.8684641563014504,0
18,2.25008266476183,21,0.5166315139842032,0
15,1.8976846029514929,2,2.8914784699994827,1
16,6.660152661044885,22,0.7109569819873364,0
17,7.471325720781612,23,0.4244328946229094,0
17,4.286001446457572,14,2.248337588471201,3
17,11.702433218542494,7,2.7154909355151484,2
18,8.858281960839271,0,4.0,1
17,0.6835117808217483,6,2.676389709344022,1
16,6.393041245106012,18,1.8547004421395887,1
18,16.20865827146341,1,3.5485205508668662,1
16,13.794030697237371,13,1.9523336493468064,2
15,14.49741707159761,17,1.84964338845104,0
15,13.962338481670471,29,0.8752010880422385,0
15,6.219460427660666,14,1.7935557295101183,1
15,1.9932784415355176,13,1.8556669117535305,2
16,5.44934368066192,23,0.5511396527389846,1
18,16.635706003703184,24,1.580398635704129,1
18,19.609415955661422,18,1.8741577780119305,2
17,9.876940294831227,29,0.5152393995715008,2
16,0.1940070984608444,18,1.331229485851261,0
15,2.8008962426845807,21,1.621772736089614,2
16,6.441611506325316,26,0.384375395876116,2
17,11.571706971858994,25,1.3635615499322744,1
17,1.5018729161062794,16,1.479668777301296,1
16,18.867145974197637,21,1.5812038761627714,1
16,7.3016734656880145,27,0.0,0
16,18.251684358496465,18,1.886578592822845,1
18,15.610436055140436,26,0.863545351686935,0
15,15.108745450311623,15,1.4887052948653967,0
16,12.13439159564464,19,1.4729004934270762,1
16,12.535676341036892,24,1.3440857175872982,1
16,12.760064704324964,18,1.364736910668082,0
17,12.57442774051164,0,3.8302053754229743,1
17,11.074564627967224,18,1.597365745031795,0
18,19.728280369657774,6,3.320316974439931,2
15,14.645811348513922,28,0.6487053948776081,0
18,15.538927767850424,22,1.0182646498699195,0
15,17.449256301673483,10,2.440769899927139,1
17,4.312795254516983,4,3.1525193708574304,2
17,1.6760831819012156,29,0.2170420107058955,1
17,9.657888731971973,16,1.8116223809515477,2
18,10.281613912385463,10,2.777966932491008,1
16,16.583635598998356,23,1.223828264622006,1
16,8.875671585646714,25,1.101939932271634,1
17,11.417060510886255,7,2.060172050067505,0
16,10.541418770269166,9,2.5244226584154354,0
16,0.7640556751478211,11,1.9665140417865183,0
18,12.30429793193828,9,2.8415190017676264,0
15,16.560865715485043,12,2.200020267296471,0
17,3.1500109615160765,25,0.9252693613945324,0
17,11.886634678531916,17,1.8425841347566336,1
18,11.872210888928286,9,2.6696408286087285,1
18,3.283699281127175,18,1.3276664298868446,0
16,2.4692714746147204,19,0.7547506714781123,1
17,19.60103885952969,16,1.845656783786327,2
15,7.874383393060751,19,1.537989779203268,0
18,4.548434574470585,15,1.58092662695241,1
15,3.426490889087499,4,2.883799714630056,1
15,13.3520342716647,2,3.054990810980984,1
17,12.188905946545576,29,0.3280857038991219,0
17,12.871042459748349,26,0.6115693055183088,1
18,1.7601205502290451,14,1.5674124377048069,0
17,17.87069166996874,25,1.2197472447014093,0
17,7.785327936180966,1,3.0213988805197203,2
17,6.267388128607159,12,2.262147696008476,1
15,9.247228944954784,21,1.4550854526151875,1
18,7.801321314952565,7,2.448840530622927,1
16,17.27154006278292,22,1.2800415789704742,1
15,18.58521950395784,26,1.0433801278881183,0
17,6.069064328992124,29,1.035181530409912,4
15,17.278716149199095,16,1.5730510214028783,1
17,15.630462590661342,3,2.898151345753362,1
17,18.61615344689524,18,1.8209201086118587,0
15,4.915006243717757,21,0.7287945170807484,0
18,11.539183002419582,24,0.9023572553597988,0
17,5.490891694808893,8,2.421061773387504,1
18,16.481889809687484,22,1.2212994205081906,1
16,0.1064838114212851,14,1.9961073864422316,0
17,11.29638325772792,27,0.622706295394981,1
18,6.78406862543836,8,2.902602512683793,1
18,6.453674141556405,23,1.3486070016063347,1
16,12.89812647729834,20,1.35114105198072,1
18,17.02968898627988,8,2.7455540828498277,0
18,12.183907827866523,13,2.993214464144568,2
16,17.06345957293445,22,1.5892697074168551,0
17,5.291942237620599,20,1.653099762097065,2
18,10.390037095299622,15,2.136285525349759,2
18,9.01073078134152,23,0.7370487522929228,0
18,0.2328979900619243,22,0.3527519592274268,0
15,11.136242862814802,24,0.6901567908276482,0
16,13.230486482923498,25,0.9430459197705604,1
15,11.8382880883814,16,1.8819787410279116,0
16,14.72559797566843,12,2.474039536809681,2
17,11.42679056906154,8,2.5077426742068285,1
17,1.3350050970151384,14,1.563591912280606,0
18,2.3289104816942285,6,2.4556437547462835,0
16,11.929491550879048,0,2.7366048752761047,0
17,5.499583839472804,0,3.2620199899463747,1
16,1.5929025806953168,4,2.28387095613807,2
17,8.592054868970935,23,1.1544100089135072,0
15,11.086451961673108,8,2.7890998282690926,2
17,6.574919766992132,11,1.5386892509239083,0
15,14.40867404451556,5,3.0560700900603366,1
17,12.875412162024894,27,0.7408967018564105,0
18,6.656367221833439,12,2.499681179530751,0
15,15.097450578171212,25,0.8952499802854423,1
17,12.973900850660709,27,0.7742848136453381,2
18,12.74890757435804,7,3.01480253360998,1
15,11.06855401574136,14,1.821442173929074,0
18,0.2277933617710559,5,2.543009095435074,0
16,13.930143669537784,26,0.645454380244234,1
16,7.5208358221831295,5,2.631367841368872,0
15,18.852194203173116,3,2.7124204664131986,1
17,16.359695421544107,10,2.672755461068081,1
15,11.753889390626243,20,1.7148117851610198,1
18,5.043639636385389,29,0.2109791787447653,1
17,4.074347865553332,17,1.859071573097468,1
16,6.807696753550983,2,2.672866707350141,1
17,9.531358871600371,2,2.7192011567406125,1
16,5.921310200778942,29,0.7369928855488138,1
17,10.298589907849657,11,2.295213477500577,1
17,3.3074085102637185,26,0.84069094147179,2
17,19.55425625651,20,2.131628504443662,1
18,2.1584910992998774,29,0.9922965742511932,4
18,18.63888279308744,20,1.451872243083537,2
15,18.271560228053897,5,2.860396826235563,2
15,10.50720963638996,20,1.1825650544782942,0
16,14.498205436721689,27,0.1306542378736745,0
18,8.720965959451757,5,3.3627162150851144,1
16,12.600691550848763,7,2.251847104187132,2
15,6.811518748422374,14,1.6884763841942343,1
16,6.023180395708907,17,1.8154017176022967,1
15,11.564595723390276,19,1.4948695594196215,0
18,9.962593483679608,28,0.0,1
17,11.59072738299962,15,1.5717864335294334,1
18,5.733211625740459,5,2.2346855491679,1
16,7.339156636339905,27,0.5086565007104289,1
16,1.677959212578186,20,0.7016799102374711,0
18,1.0455274454441144,16,1.817789572439356,2
18,5.069142593460326,8,2.3375584621180696,0
15,1.4849371866109151,18,1.763324115898465,2
16,2.075494172694814,17,1.580149839040757,0
16,16.25856810787874,24,1.513660412883276,1
18,0.777473940333786,22,0.5468398683049477,1
17,13.178855878694854,4,3.112170722339197,0
